symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
FFUSDT,,2026-05-29T14:00:00+00:00,391571412.00000000,41768922.51804000
FFUSDT,,2026-05-29T15:00:00+00:00,391290626.00000000,41292899.76178000
FFUSDT,,2026-05-29T16:00:00+00:00,391490207.00000000,40605364.27004000
FFUSDT,,2026-05-29T17:00:00+00:00,388597719.00000000,39029344.28664003
FFUSDT,,2026-05-29T18:00:00+00:00,387867217.00000000,39047027.14667304
FFUSDT,,2026-05-29T19:00:00+00:00,387429372.00000000,38777805.84348000
FFUSDT,,2026-05-29T20:00:00+00:00,387211842.00000000,38965158.63740736
FFUSDT,,2026-05-29T21:00:00+00:00,387675209.00000000,39155583.78420900
FFUSDT,,2026-05-29T22:00:00+00:00,387540741.00000000,39114486.98913000
FFUSDT,,2026-05-29T23:00:00+00:00,388162165.00000000,39080166.77220000
FFUSDT,,2026-05-30T00:00:00+00:00,388549538.00000000,39204011.16295768
FFUSDT,,2026-05-30T01:00:00+00:00,389301222.00000000,39813244.23608256
FFUSDT,,2026-05-30T02:00:00+00:00,389557742.00000000,39476558.36297012
FFUSDT,,2026-05-30T03:00:00+00:00,389160725.00000000,39636019.84125000
FFUSDT,,2026-05-30T04:00:00+00:00,388538302.00000000,39152390.80202284
FFUSDT,,2026-05-30T05:00:00+00:00,388339871.00000000,39179609.58519000
FFUSDT,,2026-05-30T06:00:00+00:00,388573894.00000000,39380332.14654520
FFUSDT,,2026-05-30T07:00:00+00:00,388757969.00000000,39274798.64148315
FFUSDT,,2026-05-30T08:00:00+00:00,389066438.00000000,39559275.51509434
FFUSDT,,2026-05-30T09:00:00+00:00,388871674.00000000,39124379.12114000
FFUSDT,,2026-05-30T10:00:00+00:00,386669960.00000000,37967633.77674720
FFUSDT,,2026-05-30T11:00:00+00:00,387101222.00000000,37474735.10213364
FFUSDT,,2026-05-30T12:00:00+00:00,386873746.00000000,38358531.91590000
FFUSDT,,2026-05-30T13:00:00+00:00,386800912.00000000,38339706.39744000
FFUSDT,,2026-05-30T14:00:00+00:00,387116272.00000000,38475486.27408000
FFUSDT,,2026-05-30T15:00:00+00:00,387347285.00000000,38746852.47002050
FFUSDT,,2026-05-30T16:00:00+00:00,387686090.00000000,38776362.72180000
FFUSDT,,2026-05-30T17:00:00+00:00,387623659.00000000,38416721.88326970
FFUSDT,,2026-05-30T18:00:00+00:00,388270971.00000000,37712759.41323000
FFUSDT,,2026-05-30T19:00:00+00:00,388433419.00000000,37845068.01317000
FFUSDT,,2026-05-30T20:00:00+00:00,388052200.00000000,38102845.51800000
FFUSDT,,2026-05-30T21:00:00+00:00,387770460.00000000,38060539.25483040
FFUSDT,,2026-05-30T22:00:00+00:00,387504010.00000000,38215381.96347320
FFUSDT,,2026-05-30T23:00:00+00:00,387283052.00000000,38453334.23308000
FFUSDT,,2026-05-31T00:00:00+00:00,387188228.00000000,38548552.90485472
FFUSDT,,2026-05-31T01:00:00+00:00,386676707.00000000,39012713.92595731
FFUSDT,,2026-05-31T02:00:00+00:00,386376871.00000000,38888036.12979574
FFUSDT,,2026-05-31T03:00:00+00:00,386449216.00000000,38826552.73152000
FFUSDT,,2026-05-31T04:00:00+00:00,386299201.00000000,38686787.20537921
FFUSDT,,2026-05-31T05:00:00+00:00,386379325.00000000,39001639.08620900
FFUSDT,,2026-05-31T06:00:00+00:00,386263512.00000000,38896735.65840000
FFUSDT,,2026-05-31T07:00:00+00:00,386340309.00000000,38951799.66755559
FFUSDT,,2026-05-31T08:00:00+00:00,386367357.00000000,39057876.11913000
