symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
HOMEUSDT,,2026-05-25T14:00:00+00:00,410381858.00000000,9788132.60207824
HOMEUSDT,,2026-05-25T15:00:00+00:00,411706460.00000000,9803780.66407300
HOMEUSDT,,2026-05-25T16:00:00+00:00,412358717.00000000,9710635.42663300
HOMEUSDT,,2026-05-25T17:00:00+00:00,411694679.00000000,9644771.24493300
HOMEUSDT,,2026-05-25T18:00:00+00:00,410587187.00000000,9550356.51054488
HOMEUSDT,,2026-05-25T19:00:00+00:00,410095757.00000000,9451284.16657321
HOMEUSDT,,2026-05-25T20:00:00+00:00,411481584.00000000,9850980.22098768
HOMEUSDT,,2026-05-25T21:00:00+00:00,408898407.00000000,9498525.99032685
HOMEUSDT,,2026-05-25T22:00:00+00:00,409132406.00000000,9557774.86715848
HOMEUSDT,,2026-05-25T23:00:00+00:00,409266763.00000000,9437617.88676266
HOMEUSDT,,2026-05-26T00:00:00+00:00,409491209.00000000,9403556.12347600
HOMEUSDT,,2026-05-26T01:00:00+00:00,409925488.00000000,9394713.32653280
HOMEUSDT,,2026-05-26T02:00:00+00:00,410596488.00000000,9428054.96798280
HOMEUSDT,,2026-05-26T03:00:00+00:00,410096762.00000000,9433185.15242308
HOMEUSDT,,2026-05-26T04:00:00+00:00,409954919.00000000,9369855.83677858
HOMEUSDT,,2026-05-26T05:00:00+00:00,408302407.00000000,9474841.09051815
HOMEUSDT,,2026-05-26T06:00:00+00:00,407870119.00000000,9440561.77437400
HOMEUSDT,,2026-05-26T07:00:00+00:00,407100188.00000000,9394976.71862640
HOMEUSDT,,2026-05-26T08:00:00+00:00,407505100.00000000,9189472.28290700
HOMEUSDT,,2026-05-26T09:00:00+00:00,407855287.00000000,9331904.34433341
HOMEUSDT,,2026-05-26T10:00:00+00:00,408075959.00000000,9334737.56212500
HOMEUSDT,,2026-05-26T11:00:00+00:00,407918452.00000000,9435969.63166400
HOMEUSDT,,2026-05-26T12:00:00+00:00,407512485.00000000,9323885.65680000
HOMEUSDT,,2026-05-26T13:00:00+00:00,406462626.00000000,9396196.52524200
HOMEUSDT,,2026-05-26T14:00:00+00:00,405488092.00000000,9337551.39840956
HOMEUSDT,,2026-05-26T15:00:00+00:00,404289369.00000000,9601217.56497222
HOMEUSDT,,2026-05-26T16:00:00+00:00,404301419.00000000,9617243.18719289
HOMEUSDT,,2026-05-26T17:00:00+00:00,401764576.00000000,9627082.77011200
