symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
NEARUSDT,,2026-05-27T00:00:00+00:00,59018892.00000000,150484249.09243260
NEARUSDT,,2026-05-27T01:00:00+00:00,58447521.00000000,150318692.90235665
NEARUSDT,,2026-05-27T02:00:00+00:00,58439953.00000000,147600697.04937842
NEARUSDT,,2026-05-27T03:00:00+00:00,58843963.00000000,147709257.38917983
NEARUSDT,,2026-05-27T04:00:00+00:00,58995185.00000000,146898010.65000000
NEARUSDT,,2026-05-27T05:00:00+00:00,59488109.00000000,149374641.69900000
NEARUSDT,,2026-05-27T06:00:00+00:00,59179346.00000000,149802128.42377700
NEARUSDT,,2026-05-27T07:00:00+00:00,58994801.00000000,149905789.34100000
NEARUSDT,,2026-05-27T08:00:00+00:00,58403823.00000000,147236037.78300000
NEARUSDT,,2026-05-27T09:00:00+00:00,58340920.00000000,147167351.59294520
NEARUSDT,,2026-05-27T10:00:00+00:00,58556131.00000000,144928138.74851567
NEARUSDT,,2026-05-27T11:00:00+00:00,58255380.00000000,145386461.11082580
NEARUSDT,,2026-05-27T12:00:00+00:00,58354297.00000000,147169537.03400000
NEARUSDT,,2026-05-27T13:00:00+00:00,58678429.00000000,147869641.08000000
NEARUSDT,,2026-05-27T14:00:00+00:00,59144224.00000000,150108167.08063936
NEARUSDT,,2026-05-27T15:00:00+00:00,59531625.00000000,151690120.25042250
NEARUSDT,,2026-05-27T16:00:00+00:00,59754815.00000000,154108518.19601744
NEARUSDT,,2026-05-27T17:00:00+00:00,59736892.00000000,153105654.19600000
NEARUSDT,,2026-05-27T18:00:00+00:00,58779557.00000000,148715107.09448728
NEARUSDT,,2026-05-27T19:00:00+00:00,59440017.00000000,155673404.52300000
NEARUSDT,,2026-05-27T20:00:00+00:00,57875005.00000000,154512628.57757205
NEARUSDT,,2026-05-27T21:00:00+00:00,57363851.00000000,150157435.38531520
NEARUSDT,,2026-05-27T22:00:00+00:00,57452280.00000000,147440474.44231440
NEARUSDT,,2026-05-27T23:00:00+00:00,57297393.00000000,144921671.57331630
NEARUSDT,,2026-05-28T00:00:00+00:00,56731873.00000000,141103933.77414146
NEARUSDT,,2026-05-28T01:00:00+00:00,56957932.00000000,139660849.26400000
NEARUSDT,,2026-05-28T02:00:00+00:00,56779030.00000000,138950506.96062690
NEARUSDT,,2026-05-28T03:00:00+00:00,57118946.00000000,137902976.17559364
NEARUSDT,,2026-05-28T04:00:00+00:00,57503674.00000000,137088758.81600000
NEARUSDT,,2026-05-28T05:00:00+00:00,57184195.00000000,138223513.47668160
NEARUSDT,,2026-05-28T06:00:00+00:00,56862730.00000000,137566711.90502900
NEARUSDT,,2026-05-28T07:00:00+00:00,57078794.00000000,135506553.56197867
NEARUSDT,,2026-05-28T08:00:00+00:00,56838282.00000000,137226558.65253907
NEARUSDT,,2026-05-28T09:00:00+00:00,56500266.00000000,134866134.94200000
NEARUSDT,,2026-05-28T10:00:00+00:00,56591473.00000000,136894773.18700000
NEARUSDT,,2026-05-28T11:00:00+00:00,56606695.00000000,134440900.62500000
NEARUSDT,,2026-05-28T12:00:00+00:00,56298045.00000000,134318391.15765060
NEARUSDT,,2026-05-28T13:00:00+00:00,55219309.00000000,129654937.53200000
NEARUSDT,,2026-05-28T14:00:00+00:00,56032391.00000000,129751345.70416772
NEARUSDT,,2026-05-28T15:00:00+00:00,56730393.00000000,130273062.61790629
NEARUSDT,,2026-05-28T16:00:00+00:00,56352916.00000000,129764773.71749751
NEARUSDT,,2026-05-28T17:00:00+00:00,55860528.00000000,131165376.25830431
NEARUSDT,,2026-05-28T18:00:00+00:00,55930037.00000000,131850386.47640680
NEARUSDT,,2026-05-28T19:00:00+00:00,55732207.00000000,134704744.31900000
NEARUSDT,,2026-05-28T20:00:00+00:00,55118698.00000000,131678569.52200000
NEARUSDT,,2026-05-28T21:00:00+00:00,54805877.00000000,132754819.11688934
NEARUSDT,,2026-05-28T22:00:00+00:00,54532731.00000000,133441592.75700000
NEARUSDT,,2026-05-28T23:00:00+00:00,54596640.00000000,132942818.40000000
NEARUSDT,,2026-05-29T00:00:00+00:00,54458965.00000000,131736236.33500000
NEARUSDT,,2026-05-29T01:00:00+00:00,55288485.00000000,138888649.00918666
NEARUSDT,,2026-05-29T02:00:00+00:00,55470632.00000000,141421436.61149392
NEARUSDT,,2026-05-29T03:00:00+00:00,54374803.00000000,134686387.03100000
NEARUSDT,,2026-05-29T04:00:00+00:00,53909702.00000000,132456137.81400000
NEARUSDT,,2026-05-29T05:00:00+00:00,54029120.00000000,134557347.60733760
NEARUSDT,,2026-05-29T06:00:00+00:00,54087409.00000000,135056260.27300000
NEARUSDT,,2026-05-29T07:00:00+00:00,54176309.00000000,135834277.78631678
NEARUSDT,,2026-05-29T08:00:00+00:00,54420937.00000000,135732185.76025712
NEARUSDT,,2026-05-29T09:00:00+00:00,54124776.00000000,134554193.13600000
NEARUSDT,,2026-05-29T10:00:00+00:00,53755555.00000000,134288577.48414780
NEARUSDT,,2026-05-29T11:00:00+00:00,53887557.00000000,134826667.61400000
NEARUSDT,,2026-05-29T12:00:00+00:00,53765463.00000000,133661924.38831827
NEARUSDT,,2026-05-29T13:00:00+00:00,52996555.00000000,128919319.52951105
NEARUSDT,,2026-05-29T14:00:00+00:00,53331970.00000000,130983318.32000000
NEARUSDT,,2026-05-29T15:00:00+00:00,53175777.00000000,129949018.66267733
NEARUSDT,,2026-05-29T16:00:00+00:00,53660735.00000000,136941291.53661525
NEARUSDT,,2026-05-29T17:00:00+00:00,54324533.00000000,140814122.74684173
NEARUSDT,,2026-05-29T18:00:00+00:00,55008693.00000000,142252480.09800000
NEARUSDT,,2026-05-29T19:00:00+00:00,54553775.00000000,139275787.57500000
NEARUSDT,,2026-05-29T20:00:00+00:00,54364548.00000000,137964804.87394583
NEARUSDT,,2026-05-29T21:00:00+00:00,54139924.00000000,135295670.07600000
NEARUSDT,,2026-05-29T22:00:00+00:00,54257487.00000000,128210441.78100000
NEARUSDT,,2026-05-29T23:00:00+00:00,53535756.00000000,128807028.93600000
NEARUSDT,,2026-05-30T00:00:00+00:00,52837230.00000000,125699770.17000000
NEARUSDT,,2026-05-30T01:00:00+00:00,52950369.00000000,124978464.72367050
NEARUSDT,,2026-05-30T02:00:00+00:00,53078526.00000000,126349935.39127764
NEARUSDT,,2026-05-30T03:00:00+00:00,53110004.00000000,127117265.53698485
NEARUSDT,,2026-05-30T04:00:00+00:00,53328627.00000000,125514856.98754002
NEARUSDT,,2026-05-30T05:00:00+00:00,52129019.00000000,120418033.89000000
NEARUSDT,,2026-05-30T06:00:00+00:00,52475342.00000000,123736856.43600000
NEARUSDT,,2026-05-30T07:00:00+00:00,51884753.00000000,123745135.90500000
NEARUSDT,,2026-05-30T08:00:00+00:00,52135427.00000000,125020753.94600000
NEARUSDT,,2026-05-30T09:00:00+00:00,52194697.00000000,125215078.10300000
NEARUSDT,,2026-05-30T10:00:00+00:00,52302887.00000000,126328948.59166218
NEARUSDT,,2026-05-30T11:00:00+00:00,52340107.00000000,125616256.80000000
NEARUSDT,,2026-05-30T12:00:00+00:00,52676920.00000000,127109407.96000000
NEARUSDT,,2026-05-30T13:00:00+00:00,52904542.00000000,127076709.88400000
NEARUSDT,,2026-05-30T14:00:00+00:00,53033759.00000000,127440122.87700000
NEARUSDT,,2026-05-30T15:00:00+00:00,53231483.00000000,127886489.48484612
NEARUSDT,,2026-05-30T16:00:00+00:00,52533104.00000000,122939432.50241536
NEARUSDT,,2026-05-30T17:00:00+00:00,52755353.00000000,123839507.78875354
NEARUSDT,,2026-05-30T18:00:00+00:00,51480478.00000000,118845554.52925806
NEARUSDT,,2026-05-30T19:00:00+00:00,50924070.00000000,118516473.68057730
NEARUSDT,,2026-05-30T20:00:00+00:00,50658906.00000000,116667460.51800000
NEARUSDT,,2026-05-30T21:00:00+00:00,50676005.00000000,117213599.56500000
NEARUSDT,,2026-05-30T22:00:00+00:00,50462960.00000000,115812493.20000000
NEARUSDT,,2026-05-30T23:00:00+00:00,50112469.00000000,113648072.96658441
NEARUSDT,,2026-05-31T00:00:00+00:00,49877947.00000000,112125624.85600000
NEARUSDT,,2026-05-31T01:00:00+00:00,49250906.00000000,110568283.97000000
NEARUSDT,,2026-05-31T02:00:00+00:00,48825747.00000000,109613802.01500000
NEARUSDT,,2026-05-31T03:00:00+00:00,48880712.00000000,110323766.98400000
NEARUSDT,,2026-05-31T04:00:00+00:00,48747925.00000000,110982758.52990675
NEARUSDT,,2026-05-31T05:00:00+00:00,49471721.00000000,115120694.76700000
NEARUSDT,,2026-05-31T06:00:00+00:00,49387348.00000000,114381097.96800000
NEARUSDT,,2026-05-31T07:00:00+00:00,49524319.00000000,114991176.44527227
NEARUSDT,,2026-05-31T08:00:00+00:00,49265304.00000000,113456796.97980672
NEARUSDT,,2026-05-31T09:00:00+00:00,49307595.00000000,112244635.65329220
NEARUSDT,,2026-05-31T10:00:00+00:00,49245694.00000000,111323555.65909053
NEARUSDT,,2026-05-31T11:00:00+00:00,48923044.00000000,110761771.61600000
NEARUSDT,,2026-05-31T12:00:00+00:00,48871181.00000000,111035323.23200000
NEARUSDT,,2026-05-31T13:00:00+00:00,48854101.00000000,113194952.01700000
NEARUSDT,,2026-05-31T14:00:00+00:00,49625338.00000000,115206697.52829874
NEARUSDT,,2026-05-31T15:00:00+00:00,48842997.00000000,111755078.61801864
NEARUSDT,,2026-05-31T16:00:00+00:00,49097873.00000000,113691910.62485433
NEARUSDT,,2026-05-31T17:00:00+00:00,49686188.00000000,112042353.94000000
NEARUSDT,,2026-05-31T18:00:00+00:00,49574682.00000000,112610908.84405103
NEARUSDT,,2026-05-31T19:00:00+00:00,49610209.00000000,110780512.99756023
NEARUSDT,,2026-05-31T20:00:00+00:00,49551406.00000000,111239054.83921161
NEARUSDT,,2026-05-31T21:00:00+00:00,49339313.00000000,111260150.81500000
NEARUSDT,,2026-05-31T22:00:00+00:00,49204593.00000000,114170050.89305784
NEARUSDT,,2026-05-31T23:00:00+00:00,49210828.00000000,115350180.83200000
NEARUSDT,,2026-06-01T00:00:00+00:00,49046236.00000000,113787267.52000000
NEARUSDT,,2026-06-01T01:00:00+00:00,48786915.00000000,112852208.62943250
NEARUSDT,,2026-06-01T02:00:00+00:00,48985068.00000000,110951179.02000000
NEARUSDT,,2026-06-01T03:00:00+00:00,48966673.00000000,115825534.74316978
NEARUSDT,,2026-06-01T04:00:00+00:00,49257008.00000000,117177326.39452240
NEARUSDT,,2026-06-01T05:00:00+00:00,49230101.00000000,115220008.97025820
NEARUSDT,,2026-06-01T06:00:00+00:00,49097238.00000000,115292106.99862283
NEARUSDT,,2026-06-01T07:00:00+00:00,49429154.00000000,114781429.01543158
NEARUSDT,,2026-06-01T08:00:00+00:00,48999208.00000000,112986157.03524968
NEARUSDT,,2026-06-01T09:00:00+00:00,48794839.00000000,112813667.76800000
NEARUSDT,,2026-06-01T10:00:00+00:00,48325844.00000000,112603186.97134304
NEARUSDT,,2026-06-01T11:00:00+00:00,48422253.00000000,112920693.99600000
NEARUSDT,,2026-06-01T12:00:00+00:00,48032362.00000000,111388397.66769582
NEARUSDT,,2026-06-01T13:00:00+00:00,48321798.00000000,114275407.31755763
NEARUSDT,,2026-06-01T14:00:00+00:00,48801451.00000000,116080094.20122823
NEARUSDT,,2026-06-01T15:00:00+00:00,48742658.00000000,116613674.13723744
NEARUSDT,,2026-06-01T16:00:00+00:00,47136744.00000000,113478615.23865408
NEARUSDT,,2026-06-01T17:00:00+00:00,47250688.00000000,115764185.60000000
NEARUSDT,,2026-06-01T18:00:00+00:00,47699208.00000000,120827336.48395129
NEARUSDT,,2026-06-01T19:00:00+00:00,47633088.00000000,122729080.04315712
